Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
1171482,644,F,Yes,None,178,5,178,7.18,51.61,173.70,179.00,178.00,155.56,24199.22,233.94,359.00,312.50,3.01,9.07,175.32,178.00,176.00,1
1174865,2000,x,Yes,None,162,309,173,4.74,22.46,177.41,179.00,178.00,162.81,26506.46,244.58,357.00,357.00,2.33,5.41,176.85,179.00,177.00,1
1175617,752,C,Yes,None,178,355,175,3.51,12.34,178.64,178.00,178.00,176.31,31085.97,204.94,359.00,357.00,1.36,1.85,177.51,177.00,177.00,1
1177371,500,E,Yes,None,178,360,180,3.57,12.78,178.20,177.00,177.00,154.16,23766.63,262.65,357.00,355.00,1.50,2.25,176.57,175.00,177.00,1
1179304,432,L,Yes,None,182,1,177,4.16,17.28,176.96,177.00,177.00,172.58,29784.47,207.60,358.00,345.50,0.87,0.76,175.93,175.00,176.00,1
1180922,33,J,Yes,None,179,356,176,1.86,3.45,174.71,174.00,174.00,135.64,18396.99,291.34,358.00,355.00,0.91,0.83,176.02,177.00,176.00,1
1184188,1287,N,Yes,None,174,358,177,1.30,1.69,175.47,175.00,175.00,174.68,30513.54,203.50,358.00,358.00,0.70,0.49,176.38,177.00,177.00,1
1186905,2000,x,Yes,None,175,359,176,0.61,0.38,176.85,177.00,177.00,107.22,11495.40,39.04,0.00,1.00,0.33,0.11,175.87,176.00,176.00,1
1188921,2000,X,Yes,None,177,1,176,0.00,0.00,177.00,177.00,177.00,139.49,19456.62,66.09,0.00,0.00,0.00,0.00,176.00,176.00,176.00,1
1189455,533,D,Yes,None,177,1,176,0.00,0.00,177.00,177.00,177.00,162.48,26399.94,102.02,0.00,0.00,0.00,0.00,176.00,176.00,176.00,1
1191641,715,a,Yes,None,177,0,176,0.00,0.00,177.00,177.00,177.00,175.61,30838.15,220.80,360.00,360.00,0.00,0.00,176.00,176.00,176.00,1
1193419,483,V,Yes,None,177,0,176,0.00,0.00,177.00,177.00,177.00,123.86,15342.50,310.80,360.00,360.00,0.00,0.00,176.00,176.00,176.00,1
1195233,280,L,Yes,None,177,0,176,0.00,0.00,177.00,177.00,177.00,158.65,25170.82,265.51,360.00,360.00,0.00,0.00,176.00,176.00,176.00,1
1197280,311,I,Yes,None,177,360,176,0.08,0.01,176.99,177.00,177.00,179.43,32194.24,168.54,0.00,1.50,0.56,0.32,176.09,176.00,176.00,1
1199369,383,D,Yes,None,177,0,176,1.28,1.64,177.96,177.00,177.00,109.27,11940.23,53.12,0.00,7.00,2.07,4.28,177.13,176.00,176.00,1
1201353,355,X,No,Commission,177,360,176,3.37,11.36,179.61,179.00,179.00,128.92,16621.60,118.36,0.00,41.00,7.03,49.45,173.52,176.00,176.00,0
1205003,2000,x,Yes,None,177,330,169,4.51,20.32,180.13,177.00,180.00,137.28,18846.89,186.98,6.00,232.00,7.38,54.43,171.22,176.00,176.00,1
1207020,2000,N,No,Omission,178,240,168,3.47,12.05,178.29,179.00,179.00,161.33,26026.78,127.12,2.00,9.00,2.08,4.34,176.31,176.00,176.00,0
1209030,2000,b,No,Omission,176,1,178,2.81,7.90,177.90,179.00,179.00,174.38,30407.72,210.75,357.00,357.00,1.37,1.88,175.55,175.00,175.00,0
1209253,222,S,Yes,None,181,358,177,2.80,7.83,177.92,179.00,179.00,171.99,29580.43,221.91,358.00,357.00,1.35,1.81,175.42,175.00,175.00,1
1211504,469,C,Yes,None,177,2,176,2.23,4.95,177.51,179.00,179.00,98.65,9730.91,328.68,359.00,359.00,1.21,1.46,174.82,174.00,174.00,1
1213437,399,U,Yes,None,179,358,175,0.30,0.09,179.02,179.00,179.00,0.49,0.24,358.60,359.00,359.00,0.50,0.25,174.49,174.00,174.00,1
1215571,516,K,Yes,None,179,359,174,0.23,0.05,179.06,179.00,179.00,0.49,0.24,358.60,359.00,359.00,0.47,0.22,174.33,174.00,174.00,1
1217603,539,M,Yes,None,179,359,175,0.00,0.00,179.00,179.00,179.00,0.33,0.11,358.88,359.00,359.00,0.42,0.17,174.22,174.00,174.00,1
1219569,501,N,Yes,None,179,359,174,1.59,2.52,178.63,179.00,179.00,153.93,23693.68,253.90,359.00,359.00,3.06,9.35,175.76,174.00,174.00,1
1223088,2000,X,Yes,None,179,8,176,3.93,15.46,180.39,184.00,180.00,97.52,9510.80,89.27,17.00,73.00,4.55,20.68,181.70,176.00,182.00,1
1223604,516,M,Yes,None,180,17,176,3.97,15.74,180.44,183.00,181.00,122.90,15104.40,124.74,358.00,90.00,4.31,18.54,181.94,178.00,182.00,1
1227115,2000,W,No,Omission,183,7,178,1.82,3.31,180.49,180.00,180.00,167.39,28019.48,115.05,0.00,0.00,1.19,1.41,176.38,176.00,176.00,0
1227388,273,F,Yes,None,183,359,176,1.74,3.01,180.35,180.00,180.00,166.88,27850.41,113.31,0.00,0.00,1.18,1.38,176.35,176.00,176.00,1
1229384,263,X,No,Commission,180,359,177,0.11,0.01,179.99,180.00,180.00,83.06,6898.37,20.56,0.00,0.00,0.53,0.28,175.78,176.00,176.00,0
1233137,2000,x,Yes,None,180,1,176,1.85,3.43,180.41,180.00,180.00,179.13,32088.31,166.88,1.00,1.00,0.73,0.54,176.36,176.00,176.00,1
1233570,433,I,Yes,None,180,1,176,2.10,4.41,180.76,179.00,180.00,179.19,32110.57,166.81,1.00,1.00,0.81,0.66,176.50,176.00,176.00,1
1235900,751,J,Yes,None,179,359,176,1.79,3.22,182.02,184.00,182.00,153.47,23554.06,86.38,0.00,1.00,0.72,0.52,176.92,177.00,177.00,1
1238267,1113,Y,Yes,None,184,0,178,1.71,2.93,181.10,181.00,181.00,0.48,0.23,0.64,1.00,1.00,0.62,0.38,176.53,176.00,176.00,1
1239904,749,S,Yes,None,182,0,177,1.11,1.23,179.70,179.00,180.00,0.17,0.03,0.97,1.00,1.00,0.35,0.12,176.14,176.00,176.00,1
1241734,563,V,Yes,None,180,1,176,0.73,0.54,178.64,178.00,178.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,176.00,176.00,176.00,1
1244197,1016,M,Yes,None,179,1,176,0.46,0.21,178.04,178.00,178.00,54.33,2952.13,9.08,1.00,1.00,0.28,0.08,175.91,176.00,176.00,1
1247051,1864,W,Yes,None,178,1,176,1.70,2.88,176.00,178.00,175.00,54.41,2960.45,9.19,1.00,1.00,0.61,0.37,175.91,176.00,176.00,1
1248270,1082,B,Yes,None,178,0,176,1.27,1.60,175.26,175.00,175.00,54.39,2958.04,9.33,1.00,1.00,0.70,0.49,175.73,176.00,176.00,1
1250206,1000,A,Yes,None,175,1,176,0.39,0.15,174.81,175.00,175.00,0.23,0.05,0.97,1.00,1.00,0.54,0.29,175.66,176.00,176.00,1
1252200,985,W,Yes,None,175,1,176,0.46,0.21,175.31,175.00,175.00,0.45,0.20,0.72,1.00,1.00,0.47,0.22,175.32,175.00,175.00,1
1254883,1666,R,Yes,None,175,0,176,0.38,0.15,175.82,176.00,176.00,0.44,0.19,0.74,1.00,1.00,0.25,0.06,175.07,175.00,175.00,1
1257229,2000,x,Yes,None,176,1,175,0.30,0.09,175.90,176.00,176.00,0.19,0.04,0.96,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1259235,2000,X,Yes,None,176,1,175,0.48,0.23,175.65,176.00,176.00,0.13,0.02,0.98,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1260718,1483,U,Yes,None,176,1,175,0.48,0.23,175.65,176.00,176.00,0.13,0.02,0.98,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1262868,1616,Y,Yes,None,175,1,175,0.50,0.25,175.51,176.00,176.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1264719,1467,P,Yes,None,176,1,175,0.47,0.22,175.68,176.00,176.00,0.38,0.14,0.83,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1266569,1299,G,Yes,None,176,1,175,0.45,0.21,175.71,176.00,176.00,0.38,0.15,0.82,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1268130,849,I,Yes,None,176,1,175,0.31,0.10,175.89,176.00,176.00,0.39,0.15,0.81,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1271302,2000,X,Yes,None,176,1,175,0.00,0.00,176.00,176.00,176.00,0.39,0.15,0.81,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1272136,833,E,Yes,None,176,1,175,0.00,0.00,176.00,176.00,176.00,0.43,0.18,0.76,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1274586,1266,Z,Yes,None,176,1,175,0.44,0.19,175.75,176.00,176.00,0.49,0.24,0.59,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1277332,2000,x,Yes,None,176,1,175,0.49,0.24,175.60,176.00,176.00,0.49,0.24,0.38,0.00,0.00,0.00,0.00,175.00,175.00,175.00,1
1278138,805,D,Yes,None,175,1,175,0.48,0.23,175.64,176.00,176.00,0.48,0.23,0.37,0.00,0.00,0.00,0.00,175.00,175.00,175.00,1
1281338,2000,P,No,Omission,175,0,175,0.29,0.08,175.91,176.00,176.00,0.50,0.25,0.47,0.00,0.00,0.00,0.00,175.00,175.00,175.00,0
1281370,31,T,Yes,None,175,0,175,0.28,0.08,175.91,176.00,176.00,0.50,0.25,0.48,0.00,0.00,0.00,0.00,175.00,175.00,175.00,1
1285365,2000,X,Yes,None,176,0,175,0.00,0.00,176.00,176.00,176.00,0.49,0.24,0.42,0.00,0.00,0.00,0.00,175.00,175.00,175.00,1
1287371,2000,x,Yes,None,176,0,175,0.00,0.00,176.00,176.00,176.00,0.47,0.22,0.32,0.00,0.00,0.00,0.00,175.00,175.00,175.00,1
1288004,633,J,Yes,None,176,0,175,0.00,0.00,176.00,176.00,176.00,0.46,0.21,0.30,0.00,0.00,0.00,0.00,175.00,175.00,175.00,1
1291388,2000,x,Yes,None,176,0,175,0.31,0.10,175.89,176.00,176.00,70.46,4965.23,14.78,0.00,0.00,0.00,0.00,175.00,175.00,175.00,1
1293399,2000,X,Yes,None,176,0,175,3.06,9.38,177.56,176.00,176.00,157.68,24862.40,95.15,1.00,1.00,1.97,3.86,175.87,175.00,175.00,1
1295404,2000,x,Yes,None,176,1,175,5.77,33.29,181.68,176.00,182.00,170.99,29238.08,221.72,1.00,351.00,4.00,16.01,178.01,175.00,177.00,1
1296169,765,K,Yes,None,175,1,175,5.14,26.45,182.79,183.00,183.00,148.86,22159.49,271.78,1.00,353.00,4.56,20.80,179.09,175.00,178.00,1
1298154,749,P,Yes,None,180,358,179,4.17,17.39,183.72,183.00,183.00,114.77,13172.31,311.37,357.00,354.00,4.35,18.94,180.81,183.00,182.00,1
1300521,1100,I,Yes,None,184,348,188,1.07,1.15,181.81,182.00,182.00,115.41,13320.02,313.21,356.00,356.00,3.32,11.01,182.34,184.00,184.00,1
1303436,2000,x,Yes,None,181,356,184,0.35,0.12,181.86,182.00,182.00,0.06,0.00,356.00,356.00,356.00,0.00,0.00,184.00,184.00,184.00,1
1303923,486,P,Yes,None,181,356,184,0.21,0.04,181.95,182.00,182.00,0.06,0.00,356.00,356.00,356.00,0.00,0.00,184.00,184.00,184.00,1
1306340,900,W,Yes,None,182,356,184,0.00,0.00,182.00,182.00,182.00,0.39,0.15,355.81,356.00,356.00,0.00,0.00,184.00,184.00,184.00,1
1308601,1160,S,Yes,None,182,356,184,0.00,0.00,182.00,182.00,182.00,0.44,0.20,355.73,356.00,356.00,0.00,0.00,184.00,184.00,184.00,1
1311453,2000,X,Yes,None,182,356,184,0.00,0.00,182.00,182.00,182.00,1.25,1.57,356.57,356.00,356.00,0.40,0.16,183.80,184.00,184.00,1
1312119,665,B,Yes,None,182,356,184,0.13,0.02,182.02,182.00,182.00,1.47,2.15,356.96,356.00,356.00,0.47,0.22,183.67,184.00,184.00,1
1314365,910,V,Yes,None,182,356,184,0.50,0.25,182.47,182.00,182.00,1.15,1.33,358.39,359.00,359.00,0.41,0.17,183.22,183.00,183.00,1
1316606,1141,J,Yes,None,182,359,183,1.93,3.72,184.40,186.00,186.00,94.34,8900.17,313.72,359.00,358.00,5.06,25.61,176.43,172.00,173.00,1
1318068,598,B,Yes,None,183,359,183,1.85,3.41,184.89,186.00,186.00,94.27,8887.16,313.57,358.00,358.00,4.34,18.81,174.93,172.00,173.00,1
1320936,897,F,Yes,None,186,358,172,3.51,12.35,184.31,186.00,186.00,152.56,23273.87,265.10,358.00,358.00,3.72,13.87,174.80,173.00,173.00,1
1322572,522,E,Yes,None,186,358,173,3.97,15.78,183.88,186.00,186.00,156.27,24419.44,255.83,358.00,357.00,5.24,27.43,178.25,173.00,178.00,1
1324667,611,C,Yes,None,187,3,178,5.99,35.94,184.35,191.00,184.00,162.71,26474.65,239.46,357.00,355.00,4.03,16.25,182.99,187.00,184.00,1
1327382,1310,A,Yes,None,190,356,188,7.58,57.46,182.22,191.00,183.00,103.50,10712.00,322.64,358.00,357.00,4.60,21.17,181.52,187.00,182.00,1
1328522,449,D,Yes,None,191,358,186,6.65,44.16,181.25,184.00,183.00,155.13,24066.73,264.94,359.00,355.00,3.83,14.63,180.71,183.00,182.00,1
1330457,373,K,Yes,None,177,358,176,5.96,35.53,181.46,183.00,183.00,167.21,27959.56,237.00,1.00,352.00,3.62,13.11,180.17,183.00,182.00,1
1334092,2000,X,Yes,None,184,1,175,3.93,15.47,180.14,181.00,180.00,146.88,21572.72,265.46,351.00,350.00,3.41,11.61,176.99,178.00,178.00,1
1335008,916,Z,Yes,None,179,0,181,2.97,8.81,179.53,182.00,181.00,142.40,20279.14,269.43,346.00,349.00,2.55,6.52,175.60,178.00,175.00,1
1336760,651,V,Yes,None,181,25,179,2.26,5.09,180.18,182.00,180.00,124.36,15465.23,287.78,346.00,346.00,1.67,2.78,174.64,173.00,174.50,1
1338460,350,a,Yes,None,181,351,174,3.14,9.83,183.04,187.00,182.00,35.46,1257.59,345.87,346.00,348.00,1.35,1.81,175.17,175.00,175.00,1
1340678,549,V,Yes,None,180,342,176,3.82,14.59,183.71,187.00,186.00,141.09,19905.13,283.21,358.00,357.00,2.31,5.32,177.55,175.00,177.00,1
1342905,766,N,Yes,None,187,358,177,4.26,18.15,181.49,180.00,180.00,170.22,28975.39,135.36,2.00,9.00,1.58,2.51,179.54,181.00,180.00,1
1344628,483,I,Yes,None,185,359,180,4.87,23.70,175.50,180.00,177.00,168.85,28509.86,137.83,2.00,11.00,2.48,6.14,178.39,181.00,179.00,1
1346622,476,X,No,Commission,180,0,181,5.45,29.74,175.82,181.00,176.00,152.53,23265.12,258.80,351.00,351.00,1.79,3.21,176.58,176.00,176.00,0
1348488,326,D,Yes,None,168,352,176,5.95,35.36,179.11,183.00,183.00,2.04,4.15,352.13,351.00,351.00,0.88,0.78,176.19,176.00,176.00,1
1350445,272,H,Yes,None,181,354,176,0.80,0.65,183.16,183.00,183.00,0.77,0.59,351.19,351.00,351.00,0.47,0.22,176.32,176.00,176.00,1
1352525,346,x,No,Commission,183,351,177,0.45,0.20,183.28,183.00,183.00,0.00,0.00,351.00,351.00,351.00,0.06,0.00,176.00,176.00,176.00,0
1354655,461,J,Yes,None,183,351,176,0.45,0.20,183.28,183.00,183.00,0.00,0.00,351.00,351.00,351.00,0.45,0.20,175.73,176.00,176.00,1
1356778,583,x,No,Commission,183,351,176,0.00,0.00,183.00,183.00,183.00,0.00,0.00,351.00,351.00,351.00,0.46,0.22,175.31,175.00,175.00,0
1358595,389,T,Yes,None,183,351,175,0.44,0.20,183.27,183.00,183.00,0.00,0.00,351.00,351.00,351.00,0.35,0.12,175.14,175.00,175.00,1
1360680,469,V,Yes,None,183,351,175,0.49,0.24,183.59,184.00,184.00,0.00,0.00,351.00,351.00,351.00,0.19,0.04,175.04,175.00,175.00,1
1363036,810,R,Yes,None,184,351,175,0.34,0.12,183.87,184.00,184.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1364540,313,Z,Yes,None,184,351,175,0.17,0.03,183.97,184.00,184.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1366679,440,H,Yes,None,184,351,175,0.27,0.07,183.92,184.00,184.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1368698,454,A,Yes,None,184,351,175,0.29,0.08,183.91,184.00,184.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1371376,1127,K,Yes,None,184,351,175,0.50,0.25,184.09,184.00,184.00,0.10,0.01,350.99,351.00,351.00,0.08,0.01,175.01,175.00,175.00,1
1373431,1182,b,Yes,None,184,351,175,0.78,0.61,184.61,184.00,184.00,0.10,0.01,350.99,351.00,351.00,0.32,0.10,174.90,175.00,175.00,1
1375079,813,V,Yes,None,184,351,175,0.60,0.36,184.96,185.00,185.00,0.10,0.01,350.99,351.00,351.00,0.42,0.18,174.79,175.00,175.00,1
1377028,751,A,Yes,None,185,351,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,351.00,351.00,351.00,0.48,0.23,174.63,175.00,175.00,1
1378834,552,P,Yes,None,185,351,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,351.00,351.00,351.00,0.44,0.19,174.74,175.00,175.00,1
1382303,2000,X,Yes,None,185,351,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,351.00,351.00,351.00,0.15,0.02,174.98,175.00,175.00,1
1384304,2000,x,Yes,None,185,351,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,351.00,351.00,351.00,0.14,0.02,174.98,175.00,175.00,1
1385171,866,J,Yes,None,185,351,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1387771,1449,P,Yes,None,185,351,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,351.00,351.00,351.00,0.21,0.04,174.95,175.00,175.00,1
1389060,727,Z,Yes,None,185,351,175,0.00,0.00,185.00,185.00,185.00,0.00,0.00,351.00,351.00,351.00,0.21,0.04,174.95,175.00,175.00,1
1392351,2000,x,Yes,None,185,351,175,0.55,0.31,185.32,185.00,185.00,0.15,0.02,350.98,351.00,351.00,0.45,0.21,174.71,175.00,175.00,1
1394361,2000,X,Yes,None,185,351,175,0.55,0.30,185.70,186.00,186.00,0.28,0.08,350.91,351.00,351.00,0.49,0.24,174.61,175.00,175.00,1
1395614,1252,R,Yes,None,185,351,174,0.37,0.13,185.95,186.00,186.00,0.28,0.08,350.91,351.00,351.00,0.65,0.42,174.86,175.00,175.00,1
1398367,2000,X,Yes,None,186,351,175,0.15,0.02,185.98,186.00,186.00,0.24,0.06,350.94,351.00,351.00,0.50,0.25,175.05,175.00,175.00,1
1398900,532,T,Yes,None,186,351,174,0.15,0.02,185.98,186.00,186.00,0.11,0.01,350.99,351.00,351.00,0.44,0.19,175.10,175.00,175.00,1
1400803,433,A,Yes,None,186,351,175,0.00,0.00,186.00,186.00,186.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1403003,623,M,Yes,None,186,351,175,0.00,0.00,186.00,186.00,186.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1406387,2000,X,Yes,None,186,351,175,0.00,0.00,186.00,186.00,186.00,0.00,0.00,351.00,351.00,351.00,0.00,0.00,175.00,175.00,175.00,1
1408403,2000,x,Yes,None,186,351,175,16.04,257.33,196.26,186.00,186.00,156.55,24508.50,251.54,351.00,351.00,1.58,2.49,175.71,175.00,175.00,1
1408965,562,J,Yes,None,186,351,175,18.19,330.95,200.89,186.00,186.00,169.26,28648.52,212.69,351.00,351.00,2.05,4.20,176.28,175.00,175.00,1
1411703,1289,A,Yes,None,186,351,175,20.66,426.92,210.65,227.00,223.00,156.06,24353.93,112.12,7.00,8.00,3.69,13.60,176.49,180.00,177.00,1
1414420,2000,M,No,Omission,228,9,180,19.13,366.03,188.81,179.00,181.00,168.78,28488.05,167.29,359.00,31.00,3.26,10.61,174.57,173.00,174.00,0
1416421,2000,Q,No,Omission,181,359,172,4.65,21.64,180.76,182.00,181.00,154.61,23905.73,101.74,3.00,7.00,1.81,3.27,174.47,175.00,175.00,0
1416871,450,C,Yes,None,188,7,176,4.70,22.10,180.85,182.00,181.00,165.28,27316.22,130.18,3.00,14.00,1.80,3.24,174.45,175.00,175.00,1
1420433,2000,x,Yes,None,182,4,175,1.81,3.28,184.05,182.00,184.00,165.86,27509.28,127.92,5.00,8.00,1.56,2.44,175.39,175.00,175.00,1
1420933,499,D,Yes,None,181,2,174,1.72,2.94,184.14,183.00,184.00,165.76,27477.63,128.05,5.00,8.00,1.55,2.41,175.41,175.00,175.00,1
1422915,465,R,Yes,None,183,0,177,1.23,1.50,183.24,183.00,183.00,2.42,5.87,4.94,3.00,4.00,1.14,1.30,175.56,175.00,175.00,1
1425419,950,K,Yes,None,182,5,175,0.74,0.54,183.00,183.00,183.00,1.08,1.17,2.56,3.00,3.00,0.47,0.22,174.34,174.00,174.00,1
1427120,640,T,Yes,None,182,4,174,0.81,0.65,183.41,184.00,184.00,0.72,0.51,1.91,2.00,2.00,0.00,0.00,174.00,174.00,174.00,1
1430488,2000,X,Yes,None,184,2,174,0.50,0.25,184.54,185.00,185.00,0.43,0.18,1.24,1.00,1.00,0.32,0.10,174.12,174.00,174.00,1
1431435,947,G,Yes,None,184,2,174,0.44,0.20,184.73,185.00,185.00,0.30,0.09,1.10,1.00,1.00,0.43,0.18,174.24,174.00,174.00,1
1434498,2000,X,Yes,None,185,1,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,1.00,1.00,1.00,0.50,0.25,174.56,175.00,175.00,1
1435288,789,A,Yes,None,185,1,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,1.00,1.00,1.00,0.49,0.24,174.58,175.00,175.00,1
1437338,834,K,Yes,None,185,1,174,0.00,0.00,185.00,185.00,185.00,0.00,0.00,1.00,1.00,1.00,0.50,0.25,174.55,175.00,175.00,1
1440506,2000,x,Yes,None,185,1,174,0.74,0.55,184.68,185.00,185.00,8.47,71.73,6.46,1.00,1.00,0.83,0.70,174.88,174.00,175.00,1
1441106,600,B,Yes,None,185,1,174,1.02,1.04,184.89,185.00,185.00,8.27,68.32,7.26,1.00,1.00,0.80,0.64,174.95,175.00,175.00,1
1443223,705,x,No,Commission,185,1,175,2.36,5.59,186.51,185.00,187.00,162.13,26286.89,140.52,1.00,22.00,3.97,15.75,172.35,176.00,174.00,0
1446165,1630,M,Yes,None,187,2,173,1.34,1.78,189.33,189.00,189.00,134.47,18080.88,277.47,356.00,336.00,7.10,50.40,171.29,165.00,170.00,1
1448546,2000,J,No,Omission,191,326,164,1.11,1.24,189.66,190.00,190.00,130.80,17108.67,291.87,356.00,354.00,6.10,37.20,175.79,177.00,177.00,0
1450551,2000,A,No,Omission,188,1,187,0.66,0.43,189.66,190.00,190.00,28.83,831.33,352.60,355.00,355.00,3.09,9.54,177.83,176.00,177.00,0
1450968,416,U,Yes,None,188,356,184,0.53,0.28,189.79,190.00,190.00,1.13,1.27,354.81,355.00,355.00,1.44,2.07,176.93,176.00,176.00,1
1452917,365,J,Yes,None,190,356,177,0.38,0.15,190.18,190.00,190.00,0.26,0.07,354.98,355.00,355.00,0.31,0.10,176.11,176.00,176.00,1
1454919,351,Z,Yes,None,190,355,176,0.49,0.24,190.42,190.00,190.00,0.00,0.00,355.00,355.00,355.00,0.00,0.00,176.00,176.00,176.00,1
1456969,382,V,Yes,None,191,355,176,0.40,0.16,190.80,191.00,191.00,0.00,0.00,355.00,355.00,355.00,0.08,0.01,176.01,176.00,176.00,1
1459085,487,L,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,355.00,355.00,355.00,0.08,0.01,176.01,176.00,176.00,1
1461048,445,O,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,355.00,355.00,355.00,0.10,0.01,176.01,176.00,176.00,1
1462983,378,N,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,355.00,355.00,355.00,0.30,0.09,176.10,176.00,176.00,1
1465040,432,D,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,355.00,355.00,355.00,0.32,0.10,176.11,176.00,176.00,1
1467307,689,S,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,355.00,355.00,355.00,0.29,0.08,176.09,176.00,176.00,1
1469169,545,Z,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.17,0.03,355.03,355.00,355.00,0.00,0.00,176.00,176.00,176.00,1
1471253,628,b,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.46,0.21,355.30,355.00,355.00,0.00,0.00,176.00,176.00,176.00,1
1473502,871,C,Yes,None,191,355,176,0.00,0.00,191.00,191.00,191.00,0.45,0.20,355.73,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1475165,529,Z,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1478641,2000,x,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1479141,500,B,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1481608,950,K,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1483191,522,E,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1486676,2000,x,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.31,0.10,176.11,176.00,176.00,1
1487176,500,Y,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.33,0.11,176.12,176.00,176.00,1
1489241,547,a,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.34,0.11,176.13,176.00,176.00,1
1492707,2000,x,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.08,0.01,176.01,176.00,176.00,1
1493193,485,R,Yes,None,191,356,176,0.00,0.00,191.00,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.08,0.01,176.01,176.00,176.00,1
1495492,781,J,Yes,None,191,356,176,0.25,0.06,191.07,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1497311,600,N,Yes,None,191,356,176,0.25,0.06,191.07,191.00,191.00,0.00,0.00,356.00,356.00,356.00,0.00,0.00,176.00,176.00,176.00,1
1499346,617,P,Yes,None,191,356,176,6.96,48.40,187.99,191.00,191.00,8.13,66.09,352.39,356.00,356.00,2.51,6.31,174.86,176.00,176.00,1
1501862,1122,D,Yes,None,191,356,176,6.81,46.32,184.92,191.00,188.00,8.78,77.01,353.60,356.00,356.00,3.06,9.34,175.48,176.00,176.00,1
1504107,1362,O,Yes,None,170,332,171,4.56,20.77,185.67,188.00,188.00,4.29,18.37,357.30,358.00,358.00,1.94,3.78,177.24,178.00,178.00,1
1505245,500,W,Yes,None,186,359,178,0.34,0.11,187.90,188.00,188.00,0.37,0.14,358.16,358.00,358.00,0.20,0.04,178.04,178.00,178.00,1
